result_user_id,result_remap_user_id,sorted_score
A3B9DH8HVESAEN,56747,2.5899682
A7KQZJDYO7WZZ,26543,2.5898852
ANY1MHSA9DIVS,40269,2.589871
A1J1S78IVHSAU9,7367,2.5898595
ACK991SNWGITI,54671,2.5897543
A1D33LB0HX23MM,42146,2.5897532
A2SJL318DCVDJW,20926,2.589617
A3EXW4HNYX7HF5,55016,2.5896106
A28PUOBAGE1LNU,3799,2.5895898
A2L8HHH30GMT7U,36867,2.5895793
AG9Z4GKYWQDQL,11956,2.5895352
A1PQ1L6XEANB0Z,19480,2.5895314
A2M6TUXJFXUM09,12890,2.5895026
A3FPUA8TIK4YJ3,43532,2.5894303
A24702LG337JKZ,38828,2.589389
A3E9HB8VO0V3R4,17813,2.589342
A1I3AHO3148ZFY,56656,2.5893116
A35WVJQT1FWGV5,48446,2.5891895
A3UHPL0ZGTOZHG,25913,2.5891485
ARWXC3D2EHN0A,56362,2.5891266
A13015JF0TB8YH,36246,2.5891147
A31F1GTE137KZ3,33801,2.58911
ANKRTQDEHQJX7,20725,2.589108
A2Z5XTGNTJ2V99,25169,2.5890923
A1SQNKJ7Q2PX5S,22769,2.589084
A2IMC2OS4XG7KR,50995,2.5890155
A1PT117W8ZUSII,11764,2.5890074
A3G1566C93V4KG,39034,2.5890048
A1YTT4OE9WQO9A,37942,2.5889912
ACK9E0HLDOV0,45696,2.5889788
ABTR91O68A03Q,28687,2.5889711
A1AG7U250DJ3K3,55611,2.5887413
A3NIXGS2F94O4E,52894,2.5887296
A9WA5WAQ27RSH,16102,2.588715
AY6EWE46BNZJY,33825,2.5886996
A1Z18P1YPVTGK5,51907,2.5886543
AVV6VUG3SDVFF,6509,2.58865
A3SNERDJSFEUB6,11508,2.588649
AKZ9D1XP1AFUX,57567,2.588648
A30KIKFLF0Y4CD,3251,2.5886333
A2UQ7RY7TYJCKB,13663,2.5885882
AVHSK3N7UME93,28870,2.5884843
A24MK6V4ANS34N,4106,2.5884593
A1SRC41RLX9URV,32634,2.5884237
A2UYUKZL3FC801,58402,2.5884151
A1XOCWY43M56DG,3943,2.5884082
A2S2S6EV6BAA58,5722,2.58824
AHIPNLEV9GG02,8244,2.588194
A3PR8354LI01BS,9251,2.588135
A153F1A23SPVQI,14584,2.5879653
A3RA9Y5LIOPP9Y,13879,2.5875955
AHYXPM1B6LOYY,1686,2.5875685
ALYAE7X0T7D2C,1638,2.5875628
A9G1XEM8RJ29B,21778,2.5873313
AEJKW7D81XBFW,20523,2.58731
A2QCIK04F0NIND,13498,2.5872598
A1FHP0SWPBZTHU,1077,2.5872037
A1PJS6UKCU2YCA,17020,2.587182
AHQ3K5H0KU4F9,51269,2.587168
A3KD54N3S422DY,43339,2.5871625
A3GUBY1U7WX9ZA,50418,2.587146
A174UP28MHJA09,11925,2.5871015
A3G97VUHNXJ5MM,27207,2.5870843
A8JFQ95KBMC5O,55917,2.5870116
A27K2G9KQVRHQ8,44682,2.5870044
A1ZAEHS1W4LZUY,39663,2.5869973
AWKE21MEYDRXR,7463,2.5869613
A22X44NAVC6MXB,45680,2.5869014
A30SBVTVPNUILE,3326,2.586782
A2IHYL3SI1FUD7,34766,2.5867274
A1XO36C1EM6962,22919,2.5866587
ABHWSG4DT7KXD,26787,2.5866475
A64J0GZHBOS44,32760,2.5866046
A2SY7WBN1F8HCD,7648,2.5865927
A1CT5EJ1CBUGZ1,10496,2.5865235
AD3U0U5U6LLTI,37228,2.5864727
AGUBMZHXORROI,29427,2.586383
A8RHBCWHOHA62,10032,2.5863829
AV8RXAB8LULJS,16059,2.586373
A1NRGIP8IPP5J0,54314,2.5863311
AZOW089EDO1UE,5511,2.5862532
A39M9Y5ACKPQI3,9775,2.5861917
A1E1BWG8YQ2PUC,30370,2.5861506
A1810TZQ6YB5U9,57851,2.5861397
A89R1IWZUCZ3O,20717,2.5860727
A87SI5AH98BFB,36098,2.5859895
A1TZ2K2C0QWGAT,2256,2.58589
A2AAMYEFPNZ05K,25148,2.5857856
A36WL5ZH0X1S80,44005,2.585726
A2G74DAL1PULPV,40855,2.5856333
A17AX1DO3ED3D8,24639,2.5856218
A30PQBB17Q6UQO,13546,2.5856209
AV52DJKPJUYLW,22142,2.585528
A3A21SIIA9TM9E,15053,2.5853958
A2MKK3FT0WH6TT,51497,2.585353
A32T2WAV5AG57S,25442,2.5853076
A3CWRT8WABPBVF,45429,2.5852714
A1Z7V49OHQC95D,43687,2.5852075
A1J1WJ8PL15YYK,25136,2.5850978
A24VN9XYH3L4JK,50550,2.5850394
A33633UQHEPZHX,39482,2.5849016
A3QMAV9ATM8TWR,30906,2.5848775
A2BFRUGOTM8FNZ,35645,2.5848086
AEJ6FJOJUJAQE,18132,2.5847948
A22Y0W3AXMN8WA,23134,2.5847714
A25N3THDQPMPEZ,37029,2.5847437
AZ9P355ADAI2D,49464,2.5847359
A3LR11LUPS5MG0,55171,2.5847323
A159CTCMDX66DL,7568,2.5847306
A2TIK2P64QRTGN,38144,2.584707
A3NOOX2GJWJ9TY,35856,2.5846717
A3OU81LAFVJOIN,33394,2.5846527
A2NZSJKI7Y8EFW,31235,2.5845034
A3FNKUFTIN71WI,34431,2.5844474
A1RI4SGEZRUJWV,34905,2.584428
A3EJVSO7Y5KROR,56794,2.5843973
A23MGGH55QI0U3,47943,2.5843067
AIMPDNWQ40IKO,45317,2.5842927
A3MZ53HOJCQ2N,47145,2.5841155
A2GAH5LN5U9U50,3685,2.5840147
A3HCGIW3OT7LBD,51583,2.5839872
A1DBVFAP2AD578,37732,2.5838788
A3KUERCUJDBCV9,42632,2.58381
AF3UYG73L0QU0,39908,2.583714
A12CVP4J36LRA4,43068,2.5836458
A2B73DOLBLUOPB,23802,2.5836194
A1NY9UAETLM5LI,23246,2.5836005
AZER2TRNO83A8,9102,2.5835004
A23ATW4G6KGZ3W,11318,2.583458
A1EZ2ZW8YJZFNW,56658,2.5834544
AROBRLL17ZZQ6,8754,2.5832937
A22UY5917FPV52,11557,2.5832362
A1RK8JQPOJR2Z,37705,2.5832021
A3C0GGAEKEXN9D,23272,2.5831995
A1H0DZHNV4DROY,36287,2.5831375
AIUMT1IXCWOQC,13593,2.5831099
A2ZXEFZSG8IQ0E,45516,2.5830476
AY55SKANH4UMR,41437,2.5829635
AIBKPOSZ4TYXL,18748,2.5829365
A3IRJR5EDPWMN9,2625,2.5828493
A3MHV3JOSYHCSQ,40560,2.5828183
A1WW4VSQNKXGN7,37998,2.582705
A2KGT53MNOML3E,17688,2.582681
A18S67JER8RN5A,48497,2.5826468
A160X1UG49KF7P,17051,2.5825837
A1AA010HXEPRI3,57242,2.5825758
ASKEREKXEUY0L,10078,2.582494
A3H1QDNT6K6S44,12390,2.5824473
A1EJ9J9RQUXH7B,37173,2.5824306
A2XL8VBY0HW3EQ,6796,2.5824206
A1XV51W8UDYXL2,45968,2.582403
AV5I1H7SQHA6I,58178,2.5823393
A3PDBUBS3FWV6J,18107,2.5823061
AW2Z8X19G7NE8,44204,2.5822463
ADOT9ZDZTH4BZ,34312,2.582219
A502RT8XJNEWL,12695,2.582089
A2QKMTR85Q1C9W,12199,2.582009
A2VYIPYPO0MALM,49534,2.5819943
A3JAQTA6RH5HHC,24654,2.5819635
A2II5R0KN9NAKW,54493,2.5819464
A3QTDY8QSMY0HQ,9359,2.581876
A19SV8RORORMNX,49798,2.581867
A9SX4VFEX1HC7,2853,2.5818522
A3S5BFTYCPPVUD,6673,2.5817826
A37T42JUDKF76L,39306,2.5817263
A2TMDTPHJUH51K,13486,2.5816343
A85E3UMAWJ1ZV,17739,2.581632
A3RF7KNZZRU8C3,42757,2.5815885
A173MWUY6LF745,19771,2.5815394
A1WG50I0SZ42L1,11211,2.5815022
A2569K8X2RFQ02,52156,2.5814047
A2FTNSVQP83A78,1851,2.581366
A23TTNZ49V4J0A,29500,2.581286
AAJTRWW4ITZZ7,15558,2.5812528
AWEIPQKEGXL6C,55854,2.5812492
A12XKCM5DZ1B7A,47352,2.5812008
AC9S4FWIVXGH8,43255,2.5811636
A1P2IMHEF3N0G7,12933,2.5811589
A3E6G0JJ1QPMH,25708,2.5811393
A1WT2H6KYSEGJB,34032,2.581087
A31LQYGLX78MVA,683,2.5809636
A1LRHOY16YPRG4,50683,2.580902
A107K7MPW4XIGS,58068,2.5807407
A2ZTG3DLD3PNPV,18389,2.5806847
A32ZXSD8JIMT04,27541,2.5806832
A0738573JA97K9HHE17S,45318,2.5805764
A3NU1RHO6AU6SJ,47136,2.5805316
AF0M7F13CUI2A,44537,2.580515
A153788NQGOTBR,1076,2.5804276
AGMBCYRAKBX2M,26720,2.5803795
A36UNTL2N4FN7H,43748,2.5803094
AZTZH77PD3FAU,25230,2.5802782
A1B84ET0E3L2L9,54272,2.5802593
A15OVIVECCNZFP,18232,2.5801747
A1EDGCTH9WTSQ1,55706,2.5801666
A2IFGGXG3YV3Y6,52582,2.5799677
A3SNQAOKBAV34U,27790,2.579956
ASP6YOUMH5KVB,55708,2.5799477
A2X8Y18CHK6MXR,39901,2.5798142
A3ETDR9EYL3WBF,29465,2.5796053
A2QX4E9ZBDJEY7,1054,2.579593
A28TG9PBXZE1A7,45219,2.5795844
A341XS4BXH7M6S,46063,2.5795195
A1R8D5FO13H74I,34045,2.5794587
A3J4WSNIT72G8I,37424,2.5794387
A1ZIEONZWFQ9YS,51012,2.5794191
A1GOAH7FIIYUS6,11045,2.5793977
A36ISEBO4M15VE,36156,2.5793388
A36BE0FXRJFXFU,3446,2.5793002
A10WHITWLZ44EY,14864,2.5792198
AG7XX8MMJKT66,2357,2.5792053
ASNBJZ9S5BEL1,30673,2.5791357
A2JD314S9S24GT,35893,2.579117
A2A1LW81BICWD4,12373,2.5790994
A3QUTEO9QHCQMO,9669,2.5790362
A2YEEK33GIK8SS,3399,2.5789945
A3VLZYOJ99Z1WP,17683,2.578742
A2OP926ELO28CV,12170,2.5787206
A2FBQ89H6YV5XB,43416,2.578632
A3924TKR979059,48713,2.5785584
A1UPNSQA849ZJ2,3132,2.5784829
A3NX9JIGXTV2EI,32554,2.578448
A221C54F60PU6D,13389,2.5784297
A32G05SMS6KYZD,18222,2.5784235
A341RYKGYCWFX9,30029,2.5784194
A2KBBCKKZX5E24,10009,2.5784183
A1JUHAJS3SJI2D,39773,2.5783458
A256FWIURNFGRX,44391,2.5783212
A2YGSUHM05ZT4F,55235,2.5782082
ADHILOCIP0Q4A,52170,2.577932
A1QKMT1IK7NTSF,29573,2.5779295
A3N8MVM412JGDN,31142,2.577866
AMQ8E4B0RHMT8,40511,2.5778148
A2M5RL9R2YO8OG,1213,2.5777254
ASE0E8FVDFGOA,6296,2.577691
A2LF16F0KX9L7P,17576,2.5776699
A1SDRBFKQ8QHZ3,14660,2.5776114
A2KWQ2DPAQ4NNB,51107,2.577586
A3SJW3PK8RG7EZ,749,2.5775461
A304QGGVOKEQYT,36706,2.5774937
A2TAEGK3N3UHFR,16503,2.577469
A237TXKPQBSBMO,47203,2.577432
A3J1KTLQ02JN0E,17948,2.577413
A1VVUONDUEBTGR,27594,2.5773735
A28GNNHYSJU5BL,34845,2.5773335
AVBHG6065J1B1,26176,2.57731
A1D9668O84EF5T,22617,2.5773067
A3CVCWYKZK38B5,58200,2.5771208
A2I6MOIY22ITZ,26029,2.5771163
A13UBOE8EZIPWB,9534,2.5770595
A7SW4YBWY2L9P,58790,2.5770464
A2CR5G03P4IBDA,21587,2.5770216
A2L50AEI9GJW18,57231,2.5770035
A297PR2HPOPFFB,25562,2.576966
A2P0V6IMXG6J8,33363,2.5769382
A3GXHO2SY04B1,36412,2.576922
A4WCBXGZU7B7N,29644,2.5768988
A1JA8PWM62KBYE,48290,2.5768151
A2BE3HOUT5CL1V,29410,2.5767844
A211EC6DIDLCSA,11449,2.5767684
A37O3PPVVRSOPY,22215,2.5766344
A37DOSU0630QFO,42075,2.5765147
A1IXO7M7CP2C7F,21153,2.5765023
A7KQ3M2I1JJOH,43570,2.5764554
A13POOSOU9DYL1,10820,2.5764384
A3YK847XPFWMT,44349,2.5764377
A2S7GLGL5HQITP,36554,2.576414
A1D4UOPMOFH284,25677,2.576391
A2MWRTBJTOMA47,43204,2.5762525
A1CX4EP72ROPBQ,602,2.576201
AW50WH6W3GBYO,9185,2.5761085
A1N9TBSN6VA8VY,40500,2.5761056
A1ZJ2COL4TCPEK,26711,2.5760684
A3S4FP9OQRZ1VZ,41183,2.576002
A1SOUF8RKEEEKW,38246,2.575893
AA0VUMZVMIKYU,53867,2.57588
AMAYGZYCJB4Y1,51912,2.5758443
A0736211167WE23Z89H9,49489,2.5758321
A2PW0ZE9H7LRT3,17197,2.5758245
A1140L4EKBNRFH,19840,2.5756416
A1PI2H3IGHY59,39546,2.5756307
A2WS5NE0FQQ45O,31397,2.5756116
ABJUAJES4G2YV,5379,2.5755873
A351KOZWOOEKKU,57625,2.5755486
A2UNXOUVQMUI41,52580,2.5755403
A33MCQL5ECAIT3,998,2.5754068
A2VZZX2DMKUMOP,36138,2.5752866
A2KHNF5A9Y0SFT,15112,2.5752704
AOPR6VUHV4UXY,58016,2.5750685
AAAP8WHK3I25Z,25901,2.5749855
A1NQTHRLBNPOJC,52690,2.574956
A370NN4MP0TW6U,35340,2.5749485
A1XZPFXRLTUI4Z,41315,2.5748987
AG7KQT2IJLV1U,53647,2.5748963
AC6IKKA791P90,40134,2.5748131
ALLNY236YOLR9,23519,2.5747993
A35I6KI4HQ6GJD,24636,2.5747309
AT3C7GDRYD37K,4402,2.5747263
A3R93YNQXD9O96,43133,2.5745912
A300C5KFVXDO1H,14597,2.5745823
AZTNEPTJ2J7ET,12690,2.574557
A2PXFD9RQT6GB7,51970,2.5745525
A2EZJ5AVAYXZCS,34163,2.5744429
A2T6YAUPQHMWA0,28853,2.5744405
A24DIBXN9XKIIS,50590,2.5744367
A3673317880BRX,58493,2.574367
A1TNZ0TVEG5DVO,28360,2.574365
A35T5Z9R544DRI,52396,2.574338
ADX389RR15CTR,39340,2.5741682
A10IHQ2ODY3E14,33512,2.5741441
AO5MVM41CJEE7,52475,2.5741367
AL0B9L6Y8AXUR,56408,2.5741208
A3IDZCYU44TVY2,30420,2.5740745
A1MHWNVGS248EC,54266,2.5740278
APBFGMAXVKEWL,46718,2.5740016
A1X5467S8Q6BA,44322,2.5738926
A2OSDKH8LXKQFO,20032,2.5737653
AIC8HUDQVYSM6,17019,2.5737588
A2WHVPCUHA92QG,19429,2.5736957
A3IW5HYY63QXZS,14612,2.5736804
A15059YN50AI1I,49952,2.5736399
A29L32QDBR2CDH,31564,2.5735414
A56TKHRKF3Z5R,50949,2.573532
A2VQLOMHWUH3T7,3431,2.5734847
A3NX9JUG8NPBEZ,41938,2.573471
AW81CLQE6I957,55729,2.5734563
A361JW4W00CU0X,15773,2.5734534
AJNZMBBSFKXV7,50097,2.5733645
AX5TEWIN90BAQ,32037,2.5733523
A12R9XE55ACZP3,2528,2.5733423
A1NX9GQPXJJCFO,5088,2.5732832
A3UEL90P43HI9A,12297,2.5732758
A2YBM19K2QJ949,47545,2.5732746
A35DIJ7MSQPVB7,54394,2.5731475
AGQ82VNRZ6A8S,4417,2.5731318
AZTUTM2K7CAJA,7886,2.5731177
A2PGI0CH6IQKE0,27215,2.5730882
A12DETYLD8K0XT,32994,2.5730474
A3TH5MUS8I79X3,26887,2.5730364
AB7VQ6YOWX3GS,20150,2.5729938
A1WIQVFUTOQ7BT,30431,2.5729673
AXLMPCQ9BC7QX,3803,2.5728736
AJQM9EX6VJPQA,20876,2.5728192
A33KOJPZ0JDM9,14475,2.5727518
A1HBEZMORWP4MU,12917,2.572725
A1UUQ1GHSO2QTU,481,2.572698
A2HL46WI0LEQFM,17766,2.5726383
A3DRLR5LH8MNFK,11637,2.572304
A3IKP5QSYHVLTG,44909,2.5722692
A21M25F3RK8JTF,43228,2.572196
AX71TA6DC5MD9,28964,2.572152
A2IIU6EW05XE8N,31323,2.5721285
AETHKUECL4TDG,19555,2.5721061
A2JC1M6CLWVRBM,25425,2.5720897
AK37DLGFC6A4Y,29958,2.5719814
A1YJXF7Z92CL36,14523,2.5719602
A21J5759EYMJAV,47959,2.5717134
A26HHM8VWJ98YN,45944,2.5716693
A9SX1R6JULWBP,35434,2.571662
A4HYZ6DC2SV49,46804,2.5715733
AMUWHUU53N6H2,32013,2.5714176
A1G4OSZ5C8LM5F,1779,2.571278
A1HEV9CBI8Z8HS,51834,2.5712552
AH5L4KU37GVM5,20344,2.5711238
A1J4D37AEZRO61,5929,2.571108
A32Z54GPVV66ZD,28819,2.5711036
A1KTMCXNAJBAJA,29315,2.571075
A1HAIBMDNU99IQ,55741,2.5710108
A13NSZIQCZXNXB,34019,2.5707688
A27VFOHSRDXS0J,3110,2.5706823
A2Z5Q1032SDBTV,42312,2.5706363
A12JKZ2B7BZ54W,906,2.5706272
A2YCYNBPVXRCGA,37221,2.5706167
A22C70LT9R05OU,6758,2.5705254
A2RTDZ2H56RCZ4,4263,2.5705166
A3CWLF0ZIOIXVP,23153,2.5705
A3UCGXKQ7CKGBI,21783,2.570488
A1RSRTES6LIR29,58844,2.57046
AGNWV0BZKJOEY,31040,2.5704098
A3H494A2VCXKE,6631,2.5703862
A2VP1YG0AFCM0E,28199,2.5703676
A112MKFQ9RJAWQ,48711,2.5703478
A3Q9YPCPWQ5Y9C,53957,2.5703304
AR5TAXR46YB4L,2277,2.5703075
A1IB02622ZVGUO,55331,2.5702987
A20T6J336JTUO0,26156,2.5702744
A2SNFA7KO53VPN,29023,2.5702553
ADNZLSN1DV33,542,2.5702546
A1VS12HDTX8TXW,17611,2.5702527
A1RD489Y8H5HDS,55350,2.5702305
A1SBGFRJKQ2NXP,14527,2.570215
A38FOF9M3315ZK,12889,2.5702064
A8O4ZJI21HZ52,42947,2.570169
A13JXS56PU40YG,12153,2.5700939
A2VZIHJQIU7K92,9539,2.5700884
A2243J6SDINIF4,9232,2.5700428
AF1ASQEWIR7JN,9803,2.5699046
A3093OL6AJ5YJ7,4420,2.5698586
AJJPXFH5MIICD,1231,2.5697396
A2YTNHRPEL46DV,48103,2.5695999
AE1IC10SKDQ8Z,40279,2.5695388
A3E77DT32N00HP,35781,2.5695195
A27EAGHIMHJHBP,12707,2.569513
A3M5N503KRU6XM,17951,2.569474
A250KLWIEUO1N,12150,2.5694654
A38BSXXT1J4GVZ,23748,2.5694313
A2O4M4YKFHXDGJ,25836,2.569413
A16ARM98DFFH5M,47675,2.5693426
A79KX34X61BJY,22467,2.5693183
A2GSIRX1MY1JFE,44526,2.5692794
A1BFAF8345LH2M,50980,2.569267
A2UCTRXTW1DZ2T,5718,2.56922
A1484BFITZI943,9258,2.5691454
A3LAEGAICGII31,6163,2.5690715
A1JJQ3MGG8YS9A,24051,2.5689979
A33RMAE6S1F63B,32084,2.5689743
AW6EWXGP66IW9,22957,2.5689619
A3E9W6CVQC661H,28993,2.5688457
A23ELM8K4QZ0M7,16259,2.5687914
A37LOBFJF3GIHR,48264,2.5687165
A1QZ79ZYFK9ITZ,33719,2.5687156
ABBFEYN3T0DKZ,54177,2.5686984
A1TTJUVFXYB5S8,2941,2.568677
A3DSFY5Q73SJ8M,19150,2.568632
A2QOH7P7PACEQ4,6483,2.568506
A2VJ0911GZPQPM,9445,2.5684898
A2938VD7WBYDGB,30170,2.5684478
AN4WTO0QS4CT7,23942,2.5684204
A3ORPU12KKKH9C,38878,2.5683687
A1UKIN7U3J0DEZ,30410,2.5683599
A38O3EG1ZXWRXS,52121,2.5683005
A3902SH2O62G9U,23993,2.5682635
ALXLRSA5PCDOU,20093,2.5682492
A1W0XUU4IY3GSS,33408,2.5682275
A37FMF6EW34KRO,9612,2.568184
AAHXJHTEBA9CK,17707,2.568174
A2RY378TZF46FI,23292,2.5681257
A2E3SER0Y6O1S5,19673,2.5680823
A2J32NNMYDRR1X,53054,2.5679355
A3DB13605LZP7O,17666,2.5679324
ASPHCCG5Q16H7,30827,2.5679147
A5HGKCBRQLDWA,29829,2.5678544
A1JOBZO0B5E0R4,42406,2.567809
AN3YBUYSE1QDX,46661,2.5677996
ALSG9C5PHAL5V,33928,2.5677722
A1AZ3SK0G0NX8J,21463,2.567709
A2AXMWJHF4VYIX,11351,2.5676982
A2DMQ5BYVYAFGV,33743,2.5676656
A1Q4QWDOBUHHEM,36407,2.5676394
A23GSHOANRW8O6,14181,2.5675454
A3QR3RHZSHZ49,54017,2.5674808
A29ZXT5BU95NJ3,9644,2.5674767
ABNTA3O5MEBDP,43760,2.567476
AGUEL05GJXFJD,7198,2.5674644
A2SARGSKA076HC,40546,2.5674264
A136FXJAC0J862,16419,2.5673692
A3SKI5Y20OOTB5,35397,2.5671637
A1JUKS0DSO2XZG,55446,2.56714
A1YWT6Y64TV4ER,37862,2.5670714
A1O0MSDGZYSPZD,24044,2.5670648
A3E266F0OPGZ9M,50281,2.5670402
A2P1E93ZCN9WSK,25846,2.566935
AFNQD51KR5I6U,57760,2.5669227
A30438SJ4IHU1M,25027,2.566901
A2W0KWQTIFVJ0E,52718,2.5668163
AN0RY7OA8D4QD,30308,2.5668037
A3OJ1CMN1L01QH,26922,2.5668023
A23L0E9RHX9BO4,54515,2.5667777
A3NUGRGG3IGKZW,13564,2.5666115
AOSYBDPHHP0WS,7699,2.5664892
A1QZ7FXY20DT6I,46186,2.5664856
AK918FGAW007F,17001,2.5664318
A3J04YFQ1UI06W,14458,2.566348
A23HDLCA0A6719,39780,2.5662992
A3NPY7J71PVD5,46462,2.5662117
A6NS77YOPO001,2188,2.5660877
A3VHWT49PJRLAE,13160,2.566069
A3T2EFJCWPRIQB,21670,2.5660567
AF98F74YA42BV,36411,2.5660117
A2OGCFQL4F4PPE,23799,2.565997
ABBADZYLIFQ8X,39344,2.565955
A2W6V8L9HF03Z9,7222,2.5659428
A2KUO6LK0XI81E,9326,2.5658927
ATL7KER01N8K9,13231,2.5658686
A1LNR8OUGG0JMU,20851,2.565859
A2L1VPEI0GOA60,36293,2.5658286
A1WWUHN3YG51YG,9327,2.5658247
A1IZKL560NAF9S,33072,2.5658116
A29O7OK57KKRKY,14043,2.5657892
A2I3Z4BFQZ1MHP,24643,2.5656912
AIOPDM4HXMQD7,17659,2.5656376
A2EABEMZEPVJMV,13434,2.565598
A1H2WRQI2FUR4D,23117,2.5654886
AVIKW4EOTBENV,45798,2.5654793
AH86Z3DGCOTCO,5852,2.5654764
A3NWIKA4RV6RGE,49806,2.565391
A3GOBWW01WNHVF,3358,2.5653703
AFTZVXPOJG46B,38846,2.5653307
A1NMDWMFN1TKCJ,51291,2.565329
A1SSUU2KBFMXA,20350,2.5653248
A2Y6LIHHRE2ASJ,7931,2.5651622
A1AUSSQBQKL3QR,25456,2.565071
A3SBC1EO9ZIIZ4,46707,2.5650702
A3QIDXAJ6DLC8T,56015,2.5650313
A1EAK9W2Z6KIKW,43562,2.5649767
A39P2PXEIWESDF,52054,2.5649574
A3FUUCO8W1RHXR,28428,2.5649478
A8DU5V2SMDKJC,9166,2.5649183
AKVZAX1Y2PM78,35775,2.5648966
A2GD9NG9ZXOO55,35055,2.5648837
AD5CSKLD1EQDC,57762,2.5648506
A29RIE5TYOJ4GT,16517,2.5648372
A3PBHEUNU8QYGX,53558,2.564815
APLUOF3GVJ50E,36771,2.5647843
A2ETDISHZ7SN1O,40843,2.5646565
AISQ2RZTJOUQD,37473,2.5646052
A2J1HC53532O3E,15085,2.5646002
A7QQIIV6H69W5,19548,2.56456
AELVZQMBEFE91,44742,2.5644977
A16NAS5DV77R98,2349,2.564475
APOPMBEAWF3LM,28452,2.5644555
A2WM7JBSEDOUAU,47674,2.5643296
A2STD5IUN4F29N,5502,2.5643263
ATQIW0127C7KX,2367,2.5643222
A1QY7IMM7Y8J54,26748,2.56431
A19FYKJE41UKSC,20981,2.5642614
A2YF818NQ8VKTH,6720,2.5642588
A39LUTIUWRGAQV,54935,2.564223
AI4V3RUWVBZFK,42465,2.5642157
A2GWQ8O9C9QODF,26366,2.5641823
A2V9VXSMKNYNJD,47019,2.5641594
A2T1X48N6ELRSK,33744,2.564103
AG928RTUJK3G1,50643,2.5640926
A3OXRB3K9PLZHV,25635,2.5640655
A3CQA2VI9CCXIO,5167,2.5640237
A1S9NKBTSFGP4N,34737,2.563994
A3K1P6JRXZPE0B,52643,2.5639162
A94KSN8S21FI9,327,2.563905
A11KI3U1MLXLVY,16838,2.5638716
A28VITOZ9IEVDO,44593,2.5638077
A2NOW4U7W3F7RI,12579,2.5637836
A2GG03DSSNDUKV,50802,2.5637524
A1EOS2J4ZAXY52,1588,2.5636942
A2IXTPZENSHSY2,15966,2.5636442
AOQHJ601KJ4B0,2930,2.5635922
A37FYE76X9W9WU,58609,2.5635574
A34V1O2Z1UBNIY,24062,2.5635536
A1SIPU4V73ZLD4,15140,2.5635083
A14U772ADPE2YL,32038,2.5634894
A3UZZYWYSPPWU9,3600,2.5634675
A3B64AULC2V5PQ,29422,2.5634367
AY2AANVQ9TAGU,8521,2.5634344
AK5PMDF45DLJ7,56404,2.563331
A3JOR9M33W9CJ,40554,2.5633175
A1YU5B5CQD79VB,19803,2.5633094
A31O0FGNVKESI4,35028,2.563302
A3MNKGFDJH4K68,40540,2.5632598
AKONFO02H1K4Y,54417,2.5632207
A1F2B38EU9Y4Q7,42872,2.5632188
A1CPLRX4U1NY5A,29398,2.563209
A1Z5BRHBSE0V34,49112,2.5631936
A35DC9I4L89OME,48376,2.5631511
A24H3S71BPQQI9,14485,2.563116
AJXWWOY4Z2555,21356,2.5629566
A2EH2BEX7U6DNQ,48431,2.5629134
A17HPXW3WBYKZQ,43008,2.562861
AFGV9WF2WJX77,9151,2.5628364
A13560WCEA5GUH,44184,2.562778
A2PFFE56IH9N35,50476,2.5627203
A33KJ1G81PSH3K,54404,2.5626166
A1N0KMBN09UI4G,41466,2.5625565
A35D2BWUK2XF77,19658,2.5625398
A3AIOKB3PY0II8,2662,2.562465
A3H5K7DF9YMU4L,58306,2.5624428
A1AMLADF9Z7OOO,11270,2.5624352
A4417R4B5CAG2,40981,2.5624342
A268O6NWP9P9MK,34586,2.562377
A48GNTN74SYCP,33430,2.562275
AJSGVB11Q4WPX,20218,2.5622466
A5CQLTMSQCW1Y,1043,2.562199
A18TRVCPUDSTYR,38572,2.5621014
A96IHL20FVS4G,56034,2.5620785
A1HGIINK6WF460,39002,2.562062
A1W12DVLAF4AZZ,49297,2.5620458
A1HUO3UNCT65BC,25723,2.5620167
A3NX939CHWEHU2,32032,2.5620162
A2LRPUHU6ITQZM,13191,2.5620108
A2473S43GCA2YS,38504,2.5620105
A3SIGCLQG8D2XY,42437,2.5619695
AHNDNV7PU62CW,58152,2.5619385
A1AY06RVNB9QG9,31231,2.561932
AJFZS8MYAJATG,9120,2.5618958
AMQ5A169GI33F,38839,2.5618923
ABGUZM5W9HXHH,42890,2.5618668
AX7KUBN8Y1R0V,3678,2.5618663
A3OG06HEX3RPLX,49382,2.5618534
ATJ5P9TE542DC,15928,2.5617907
A2TK3AYFI1HPLL,39437,2.561784
A2BEPIWPKBOXIU,47631,2.5617795
AEV2ZEX21F2NO,15711,2.5617738
ANH4RSEETSIGA,11635,2.561712
AMDMOLW27PYKD,15916,2.5615788
A1QZEPMR213KTA,16187,2.561576
A3H05QABDUB5K2,46863,2.561575
A2O20BG5TGMZK5,35765,2.5615532
A1JN41YQ027W5Y,53953,2.5615265
A2YUAX0UVEUNVQ,1425,2.5615141
A118RT4E81BFVT,31336,2.5614145
A2FZ4QGM1HFLQP,20345,2.5613923
A3MBPSKFMKAKX2,12914,2.5613534
AXKZONTUO92V0,27065,2.5613153
A2L7NWYGSFZE2C,56293,2.5613093
A1S7B48FE743C9,8755,2.5613086
A2ATUHQLQO17OG,11445,2.5611985
